x,y,vocab,count
30.020145,33.48993,asesores,168
35.784294,0.38296238,papa,411
8.628669,22.679365,impensable,22
-9.429395,-37.927254,transitado,14
12.97984,-2.0103297,sombra,81
-0.055786096,17.035963,alegría,161
54.3317,-1.5343161,bergoglio,14
6.485192,-3.2388227,agradecerle,12
39.09938,1.1765376,laicos,49
51.71417,-9.496047,roberto,305
-3.955946,37.39742,insostenible,50
-0.50631195,19.290577,protagonismo,42
-15.637596,9.196321,hubieron,13
-12.898104,5.8438,balaceras,14
0.38007197,-19.482353,mataron,120
-3.796851,24.427818,conozca,50
1.8480346,-19.42534,balazos,96
2.4743395,-19.812487,velorio,70
2.7569084,-15.127296,asesinados,212
-4.782511,-16.74973,delincuentes,258
17.219448,2.6738224,apuntados,14
-2.1706703,-5.4757676,trampa,65
-2.1772954,7.7906084,organizados,60
-0.13921385,23.382727,orgullosos,47
17.679562,-25.672646,deporte,105
14.086509,-31.78905,comunitario,80
12.5311575,-24.946138,hermoso,51
-5.5451055,-23.67468,tendido,41
-11.814825,10.246274,innumerables,38
-27.79077,24.909267,creando,97
-30.027391,-9.283424,plazas,107
-30.542532,-40.639515,juegos,210
-23.280457,-12.548727,luminarias,26
-16.307922,3.0859087,origen,1003
-44.41972,15.52483,destinó,28
-4.2912164,-20.816408,pies,229
6.0802298,48.44062,pidiendo,464
-17.794054,2.584806,expulsan,10
0.062067866,0.31514242,vidas,357
-4.746946,22.578627,investigan,193
4.1739135,-25.661646,sapu,28
-22.791952,17.9415,integrales,12
-1.9937637,-20.57059,disparo,245
-11.761557,23.631876,dañan,27
-11.606287,23.278149,perjudica,43
-19.966274,-22.277023,manzana,35
-21.337862,-21.575867,podrida,17
48.452263,-12.847304,sandra,127
51.135967,-16.491034,presidenta_junta,34
-2.8458862,-38.76497,renacer,11
-7.671566,-46.41128,villa,307
34.578163,20.27196,bolsonaro,2049
34.46858,19.707745,presidente_electo,209
34.552387,20.095253,brasil_jair,103
0.0005577399,34.424606,acercamientos,59
8.677496,24.585726,ideológica,58
28.00391,30.762335,oficialistas,119
19.379349,33.692226,reúnen,90
34.569027,20.187176,jair_bolsonaro,242
-41.788376,-9.294365,corriente,250
26.620333,19.53565,xenófoba,21
26.33213,19.597954,populista,156
54.10086,-29.41089,rótulo,10
17.405039,-2.8438365,encargó,117
-1.0539281,43.416298,coinciden,132
40.913162,-6.9915543,opina,90
16.298378,26.60978,minoritarios,30
0.3102706,8.353523,activistas,233
24.843296,33.40859,competir,110
-12.538416,45.802055,próxima,374
24.470362,31.828867,elección_presidencial,134
47.91433,18.407467,diputado_udi,95
52.45155,-11.749762,ignacio,207
33.703,29.22419,renunciaría,18
14.000726,32.35607,criticado,247
44.049686,13.875623,interpelación,23
48.984955,15.644911,emilia,78
48.896408,15.783715,nuyado,38
20.48428,-11.965704,mapudungún,13
-12.096475,-17.665396,utilizó,241
20.535198,-12.049134,idioma,95
20.623375,-12.27237,castellano,17
-24.471258,19.595203,utilizamos,12
-21.6283,16.882687,administrativos,142
11.7437,24.477703,entendió,27
20.526724,-12.121081,lengua,171
-35.02219,34.296246,eventuales,324
46.543835,7.1954055,porteña,31
-23.979954,36.34473,tps,61
-34.936947,28.13856,paralizados,38
10.1690855,29.7493,valora,51
-16.641052,-42.999428,portuarios,53
-13.059938,42.462082,concesionario,27
1.6941944,35.350037,cambie,81
4.6845107,17.980438,indolencia,10
6.744767,28.128716,activo,250
-2.4506667,30.45568,venga,84
-10.556945,32.101948,instale,30
-15.372737,-42.735798,portuaria,42
10.976187,33.9639,responda,61
47.633255,18.29522,celis,62
-15.26111,-42.76115,portuario,45
19.037739,50.733734,afirma,842
-16.7816,-12.923609,construya,23
-58.9584,13.054652,seguido,362
-8.205069,30.329796,ponernos,22
47.731808,11.524079,máxima_autoridad,172
-14.819405,-43.86651,concesionaria,91
-0.52670014,34.06325,ceder,133
40.53063,6.3936057,vocero,459
47.222595,13.338543,aucán,11
47.22061,13.330705,huilcamán,19
3.9855673,-21.433449,operativo,637
-5.939853,-49.307693,ercilla,110
5.8649516,-21.848427,táctico,20
7.405112,-26.697628,entrenamiento,124
11.864,9.873079,delictivo,34
-14.794342,15.765556,comparó,75
1.5223057,-12.88845,allana,15
9.564549,-5.7820415,entera,61
23.138487,-6.535216,actuaba,15
-22.082724,-20.594913,incursionar,15
-39.52764,-11.712954,código,217
-49.455853,23.49209,límite,337
7.0480084,11.755801,cometiendo,64
11.446584,6.5225434,comunero,50
-8.949166,-33.38621,tractor,18
1.2085319,8.692931,plan_impulso,39
33.77508,28.688381,debilitado,93
5.8153925,1.7849356,carajo,25
-3.011047,17.835308,tensión,517
46.836933,2.2919745,manríquez,29
10.701543,10.928727,culposo,11
-3.2059798,-26.30444,corría,58
-22.335363,1.8587025,persistir,14
-14.109133,19.779657,representados,61
-23.493282,26.527786,consideraciones,45
40.40168,1.7386047,abogadas,20
51.839733,2.9606397,candia,48
11.773406,12.871716,condenados,330
13.295427,-38.95572,kuala,24
13.282591,-38.90844,lumpur,23
-13.374327,3.3963068,acabó,192
20.480333,38.932526,declaran,75
11.672332,12.948803,sentenciados,20
12.703239,14.089797,años_cárcel,169
-12.959712,35.881702,conveniente,114
-3.026367,28.72378,técnicamente,72
-23.04741,32.60051,código_penal,121
5.805956,10.30044,crímenes,422
10.130452,10.059195,tráfico_drogas,184
-28.559591,1.355376,homicidios,274
17.549881,35.70795,convierte,177
-37.0688,28.718727,riesgoso,35
16.200712,42.97911,apelación,241
-8.077275,40.693783,reto,149
-39.087643,21.220173,subvención,72
-31.368006,13.549251,colaboradores,185
43.398293,8.448846,menores_sename,46
-32.679317,38.3762,recibidos,135
43.37254,8.5046835,sename,335
43.304447,8.645539,tonda,20
-0.8766534,7.5963297,radicales,125
-21.542906,22.55871,requieren,182
6.3655157,38.484562,voto,688
-26.644129,24.482653,mejorar_calidad,77
-15.568863,30.71984,supervisión,118
-15.646579,30.664953,acompañamiento,57
-24.380104,17.447008,técnicas,251
-1.9768877,-53.34985,cread,35
-1.997703,-53.28935,playa_ancha,90
-35.80484,25.398886,demoran,21
9.397428,-22.89967,especializada,207
-5.8166485,-49.117428,galvarino,50
-12.644736,-49.462856,amanecer,55
2.9809544,56.108368,paralelo,355
-24.123518,-26.74386,residencias,84
2.9765656,5.536869,homosexuales,143
-12.369496,-1.2848583,chilenas,262
2.9843802,5.6695175,gays,45
3.044806,5.6165814,lesbianas,45
21.289461,-21.80959,personaje,149
5.1357827,4.592943,homosexual,112
-5.7644005,41.359524,vital,170
-33.390305,9.214073,contenidos,149
-9.047397,4.9479094,roles,38
-23.296854,18.216442,miramos,19
-15.309683,-6.1092486,viejos,88
13.692793,-14.295211,madrastra,11
16.399935,-18.570702,1981,51
-39.90839,-9.472692,mesón,10
13.821469,-2.6781852,interpretado,41
49.61674,-1.3433824,gallardo,57
14.579197,-4.808305,mostraba,139
-18.916061,46.92392,realizaba,193
-9.673448,9.304907,constantes,192
-8.967863,6.6662936,actitudes,80
-28.24035,-7.0762086,exclusivas,35
21.970663,-20.668028,teleserie,21
11.507615,45.184677,emitida,130
30.935081,-20.361708,canal_13,53
-36.34369,0.5051774,salto,113
-16.859491,-19.325357,trampas,36
-13.851381,-20.63346,luces,166
-23.817423,30.838226,orientación,80
50.571632,-2.0679467,bravo,168
-5.709946,32.51858,interpretar,40
11.636749,-40.667362,lyon,75
-9.352292,-17.817888,armas,1163
33.208538,1.1432369,pierre,77
-7.5985527,-27.872803,marrón,37
17.778227,-27.777075,chef,89
7.786595,14.948791,delicado,107
-6.6812882,39.763493,sensible,146
4.419097,-13.310657,femenino,126
8.263241,53.554596,surgió,196
6.011003,-4.7729516,sentía,140
-2.5311863,-18.296938,aparentemente,343
8.183442,-9.336446,atraído,19
22.172478,-2.6519694,1997,147
-20.006962,-0.9905893,piel,426
49.924576,-4.5338545,prieto,45
30.823534,-26.073217,interpretando,10
-11.553959,18.18315,prácticamente,449
-9.24533,5.044799,estereotipos,44
-10.453798,-15.093828,respondían,28
-1.9067953,-1.9741352,hacían,156
-17.631458,17.633177,delicados,12
7.914095,6.456566,amorosa,35
32.51127,17.83018,amoroso,26
-6.3515263,44.84578,podríamos,95
-11.026686,20.520523,panorama,295
-9.113599,53.977753,papel,692
49.956448,2.9654162,velasco,43
20.03391,-24.336817,amores,10
15.218305,-19.040474,2001,241
10.134366,23.647877,interpretó,22
49.227432,4.791994,jiménez,147
42.615,-14.936055,lucía,138
7.0372534,2.4884152,copia,106
35.76463,-11.58173,tony,57
27.452063,-27.288849,comedia,25
-51.724678,-21.609755,2003,268
4.7113633,4.6740384,gay,97
-18.421862,-28.487177,machos,60
7.145352,23.05066,alejado,81
-10.055425,34.104164,carecía,22
-6.5585656,29.29095,enfrentarse,85
48.039318,-8.944608,ariel,48
44.364376,-6.311839,braun,15
22.080517,-24.973661,gustaban,12
8.659485,-13.764254,pololo,20
16.183577,10.402817,trama,143
21.86148,-22.399492,curiosamente,25
14.46367,-5.048897,muestra,966
16.117393,-27.553793,interpretada,18
10.722763,-1.4564903,amor,340
-11.389372,-6.381442,clandestina,74
-1.761077,-2.017405,haciéndose,62
10.392751,-13.796291,primos,28
2.0388036,23.43557,diversidad,157
-32.95738,5.911454,ganando,70
-22.971098,15.518338,problemáticas,70
-12.447684,23.423191,afectaban,18
2.907027,6.1540465,lgbti,36
-8.323321,20.426088,enfrentan,228
-10.016753,13.113749,surgieron,80
-8.296046,4.8297486,muchísimos,10
-9.6380205,1.2576826,tocaron,22
36.79421,-34.960598,tecla,14
-7.307065,30.797922,romper,226
-11.892344,15.782155,socialmente,45
-9.479793,5.1131454,femeninas,27
3.7244117,-9.383651,pegado,19
-17.990025,-16.396538,oscuros,39
21.34108,-21.76012,ficción,41
32.002747,26.053736,transformándose,28
-0.1571032,21.853512,sesgada,13
-57.673744,10.793794,treinta,74
-21.96118,-0.6141812,sufría,85
37.699688,-4.1459413,benito,25
6.5545964,-13.375902,sexualmente,199
6.4067,-1.1086037,eternamente,11
2.7271926,15.46133,homofobia,45
0.015425067,34.761826,apoyarse,15
8.354593,9.330636,cómplices,102
10.713917,2.7741115,jugó,32
5.3290524,4.468529,heterosexual,14
44.05345,0.15248811,néstor,123
44.138634,0.08478047,cantillana,10
-6.8102393,-10.875705,enfrentaron,94
-20.53811,-16.987585,típicos,34
-5.1168957,49.905533,pudimos,81
7.396443,-7.6088915,beso,58
2.9853349,5.1857367,parejas,191
22.01339,-20.581306,capítulo,156
-29.85644,45.17011,dejaban,45
20.286295,-5.7446394,12_años,384
5.3363385,28.324745,apostó,38
14.220934,-5.6150694,mostrando,160
29.378613,18.13318,escocés,36
28.098806,-17.604288,mackenzie,17
48.335415,-9.535553,edgar,35
-20.045633,-16.386978,discos,29
-10.60724,-19.466928,encontrando,52
-45.821075,15.753656,costó,97
-11.435484,4.14532,aparición,157
4.8128066,4.382526,lesbiana,35
-18.854671,-5.7509303,comúnmente,30
28.438002,21.463963,paradójicamente,29
-5.5830197,22.372387,desconoce,366
-35.567093,39.58722,presentan,290
-14.059085,1.2936038,alimentando,20
-9.864232,-18.573114,fantasía,47
-51.709137,-21.571587,2004,218
33.870777,-25.160805,ídolos,13
-25.575788,-4.267839,madura,13
18.185537,-22.336023,atracción,50
42.39833,14.71074,secretaria,345
31.426353,-18.16312,actriz,159
47.034515,-12.469616,liliana,19
5.5849385,-9.1095915,besos,18
44.782524,-15.30906,pastora,18
47.625874,-12.443613,javiera,84
3.1785314,23.702936,aceptación,64
6.8581324,7.1803966,homosexualidad,71
-0.95135796,0.27850717,vio,752
-12.264214,11.793224,conociendo,35
-51.663635,-21.430115,2008,412
-0.5991067,-47.861637,santa_maría,78
47.957085,-12.984146,lorena,71
43.561058,13.105702,hacienda,275
-9.119579,-18.672045,revolver,20
27.292633,15.171404,europeo,528
-10.068925,38.870754,tomamos,67
16.627657,-20.560078,1920,25
-20.24853,16.038626,diversos,657
0.6557654,33.894012,encuentros,177
12.928881,-7.731198,televidentes,20
46.340347,-11.642001,catalina,90
-41.665745,25.653545,administradora,86
14.36892,-12.599082,burdel,12
28.620655,-19.200819,paulo,122
21.3424,-26.018528,prostíbulo,13
22.629768,-4.335717,mafioso,13
-7.0181055,-22.765465,oculta,59
11.692022,-17.499369,actrices,29
29.195387,-31.638689,court,17
-14.462142,3.072662,vivieron,100
-24.28191,18.141655,experiencias,173
13.60038,0.19729425,vinieron,78
-28.649902,-17.767792,frescos,42
47.972984,-12.104993,macarena,75
38.595783,-7.467958,nina,11
46.764706,-12.730729,ignacia,27
49.150574,17.515041,allamand,43
15.3237915,-15.07041,casaron,26
14.507168,-6.5287604,ampliamente,196
-6.9592395,-28.014563,aplaudida,10
-20.87625,36.50213,matrimonio_homosexual,42
48.28476,-13.138106,maría_josé,100
-8.368522,6.4128265,interpretaciones,44
46.973877,-12.19922,carla,52
47.018456,-12.509755,daniela,92
-45.062218,5.78049,respectivamente,391
-8.890985,-7.141064,luchaban,19
-13.739393,-25.436094,puerta,592
48.063694,-11.4951725,tamara,33
44.23613,-7.4638557,acosta,140
46.27401,-12.326582,karla,43
38.2277,-23.448633,elsa,15
47.33797,-12.427126,paola,115
-14.107512,-6.8317537,reclusas,15
-4.0226026,-14.1242485,escaparon,64
-17.405281,-14.099947,preciosas,12
14.19954,32.170574,cuestiona,95
0.6333407,20.689793,dirán,17
49.70339,-2.601526,román,40
26.326,-9.978302,bello,80
13.746277,-14.139556,romance,41
11.8799515,-12.165101,pecados,20
-46.9656,24.592789,20172018,12
2.7493286,16.376799,machista,79
-37.355244,4.3607583,popularidad,289
16.471605,-37.338135,bautizaron,17
0.036387604,27.887653,vale_pena,42
-5.912828,22.610231,detallar,59
9.174177,3.2182877,anteriormente,322
-31.439272,20.902664,aportan,55
-13.157897,38.459015,amplia,277
-5.6485314,25.489908,ocultar,158
3.4548793,13.5088215,disimular,13
-19.11161,31.573532,garantiza,122
15.189537,-11.24656,muñecos,15
45.700054,-13.697466,elisa,42
-2.0299218,10.6186695,reprimido,14
-9.228189,20.391161,complica,77
-1.0995915,27.197113,pensando,227
-25.14759,-20.343609,alcohólica,19
-28.205305,-14.0088,adicta,11
-28.750807,-13.122898,pastillas,65
-5.671928,-39.5967,gimnasio,67
51.027,-8.943544,mauro,78
0.43671882,-15.324236,destructor,19
3.6158237,13.680953,inventar,36
-12.525045,27.846758,proteger,627
1.8532051,6.115921,percibidos,10
-8.102253,8.351689,mentirosos,14
-5.12991,47.16835,permitido,314
1.5486966,15.720253,sexualidad,54
-3.6684663,50.28685,intentando,173
-43.290714,0.2885114,caiga,43
-3.6980667,-18.707745,golpeando,67
-7.5548797,8.009999,discursos,130
-24.645597,-20.334839,pan,157
4.8320627,6.9878764,religiosos,176
26.335247,-27.42268,celebridades,56
-10.910392,33.10804,aportar,172
8.590981,-4.0228844,amable,57
13.568089,35.375908,comunicando,13
46.36794,11.795966,ministro_desarrollo,92
46.51718,11.677564,social_alfredo,34
-3.5748,31.589186,asuman,23
2.2210746,-22.405293,muerte_joven,72
11.433582,6.5465326,comunero_mapuche,70
-33.19971,-28.263025,destrucción,324
-12.300694,39.686447,pronta,94
21.39276,32.120617,decisiva,34
-2.3311493,-12.427586,roto,85
49.28074,14.261135,mayol,44
11.478568,6.5510063,catrillanca,106
8.894617,15.014898,aprovechamiento,35
-8.530574,48.346237,deba,73
-21.09732,44.74667,complicar,24
6.992127,21.929604,reaccionando,17
1.498403,7.9221487,mapuches,182
33.788525,-19.548107,cantante,176
-3.8176715,-41.760033,plaza,746
17.515131,36.61732,lanzará,28
2.3426135,16.688087,feminismo,83
-1.8915122,-34.678547,volar,122
7.0742936,-2.8701348,lindo,35
12.18369,-0.5283245,pensamientos,74
13.96096,26.143362,dijera,67
-2.1179907,8.543426,creencias,66
-3.5820673,31.472944,asumo,20
-1.5701445,27.698366,pienso,109
29.335384,18.560265,conservador,428
29.697954,22.854023,liberal,209
-30.64845,-5.0392356,provienen,97
14.266691,-5.729643,difundiendo,20
-7.8774123,7.555104,referencias,45
26.95863,28.586231,juzga,22
-13.402516,7.388638,observan,38
9.152289,27.091644,contraria,106
2.268346,16.691877,movimiento_feminista,35
-3.093049,26.7626,refiero,16
-20.758362,12.209613,alarmantes,43
1.332686,28.620857,respetuoso,39
0.57625866,23.744331,merece,140
5.760666,18.797764,indigna,36
-17.448652,-15.059149,salen,129
-22.195868,-7.9791193,expuestas,62
-36.559223,29.045986,negativo,125
3.7202363,-1.233828,quieras,19
-9.02173,32.19221,conservar,98
33.24393,-34.227654,lean,16
-14.24507,-17.51796,instalando,29
-5.1824937,46.752243,permiten,251
-1.8681482,-10.131196,escuchando,37
-6.167962,-49.537296,región_araucanía,338
24.322695,43.62066,batalla,404
-3.6346407,7.748426,terroristas,305
-3.3524516,16.563766,caos,269
15.226082,0.7072933,inmensa,99
13.855324,2.8562553,confuso,50
9.7893915,17.126392,actuó,177
-4.834174,49.167706,logramos,84
46.694042,1.2114999,defensor_penal,26
1.6808178,-19.852427,baleado,121
2.5287826,12.358045,inconsistencias,22
4.4079843,10.413994,vulneraciones,59
21.153881,-5.0140424,iniciales,139
10.076235,10.373952,receptación,80
-26.562204,-10.835025,robados,95
-15.960728,6.151745,originado,56
5.274036,10.057951,torturas,188
-37.747826,-21.640593,informamos,82
15.226481,15.324458,control_detención,299
-11.210327,12.584457,supuestas,134
-2.1730828,-7.643499,bajarse,30
8.8342285,3.5430062,presuntamente,328
-5.1780615,30.847689,establecerse,26
10.82974,10.336028,homicidio_frustrado,64
10.302165,10.831816,apremios_ilegítimos,48
16.029318,13.827063,cautelar,83
-17.02505,42.10963,decretados,21
38.97682,5.2031503,defensor,191
8.074551,8.488458,supuestos,257
-18.619356,13.362547,obtenidos,86
-39.508965,31.87735,constante,316
4.912469,11.044254,sistemática,57
-37.03235,5.5407114,sostenido,117
48.303596,19.185465,francisco_huenchumilla,33
49.291073,12.762962,exintendente,53
-2.3414178,33.453415,destrabar,90
-23.46627,15.182061,dimensiones,77
48.6099,11.366456,autoridad_regional,72
1.3178729,-10.605039,cueca,10
48.299477,19.312716,huenchumilla,20
44.989906,15.158274,ubilla,78
-4.041975,44.934372,coherente,34
-13.938695,4.938908,hechos_ocurridos,99
16.293425,33.757427,impulsada,171
14.793337,24.556313,ataca,64
-7.437993,50.474792,debieron,332
12.625549,-24.843615,humilde,42
-39.756744,35.662155,retrocede,15
-41.04818,1.1915742,bruscamente,25
34.202007,37.37126,comunicado,3302
-21.54643,18.147434,tributarios,32
-25.837992,-30.78655,arrastre,65
22.055553,18.555216,dictadura_militar,120
-39.207253,-26.146729,grados,312
-0.11189339,15.570558,profundo,196
1.6888524,24.407454,subordinación,12
-13.773583,16.942808,persisten,54
-15.037054,18.165234,ideológicas,35
-0.17282236,30.531958,resolver_problema,65
-56.942425,6.9277196,31,409
-9.861482,-4.089108,colombianos,175
-16.875334,18.153866,abordaron,85
-1.9619418,-34.818077,vuelo,557
-21.022665,24.439869,judiciales,381
-27.844795,-6.8316226,territorio_nacional,117
28.884611,-0.9681588,mijail,18
4.119993,-8.590269,bonito,59
39.393543,4.212135,asesor,335
-17.273617,24.423225,expulsiones,54
1.6826996,4.0836296,extranjería,80
-12.71999,-5.6623144,deportados,55
9.9100685,11.301184,delitos_cometidos,33
6.953479,11.199317,cometieron,93
-49.048897,-7.527767,sustitución,48
-2.7366083,38.681183,privativa,21
-20.522036,31.481747,dicta,40
9.648541,13.153093,causal,41
-21.566221,35.985447,causales,44
-5.8113937,9.426897,delictivos,16
-6.6838055,0.57740587,reportes,210
11.515517,44.99462,emite,61
-29.765322,2.7987218,operativos,180
-11.39717,45.68807,prevé,416
-9.690658,-3.8219655,bolivianos,127
34.975613,15.380998,perú,1633
-39.692,4.64736,economía,2012
47.77616,-8.006334,montero,42
-43.85984,-16.685753,restricción,230
-9.983996,31.186096,descongestionar,28
-43.9587,-16.656515,dígitos,53
-13.9277,32.332527,cuente,52
-21.842354,39.647053,circular,250
-47.27362,15.451147,mil_pesos,407
3.3488252,-2.3384266,usarlo,22
-40.90832,-31.824444,otoño,67
-21.513218,0.43092626,empeora,18
-36.726437,-21.033894,calidad_aire,68
-43.52408,1.86488,euro,89
-46.31498,14.987507,recaudado,37
